Enthalpy_L,Enthalpy_V,Entropy_L,Entropy_V,dryness,Enthalpy,Entropy
1128.9,2797.3,2.8738,6.0102,0.42,1829.6280000000002,4.191088000000001
1128.9,2797.3,2.8738,6.0102,0.43,1846.3120000000001,4.2224520000000005
1128.9,2797.3,2.8738,6.0102,0.44,1862.996,4.2538160000000005
1128.9,2797.3,2.8738,6.0102,0.45,1879.6800000000003,4.28518
1128.9,2797.3,2.8738,6.0102,0.46,1896.364,4.316544
1128.9,2797.3,2.8738,6.0102,0.47000000000000003,1913.0480000000002,4.347908
1128.9,2797.3,2.8738,6.0102,0.48,1929.732,4.379272
1128.9,2797.3,2.8738,6.0102,0.49,1946.4160000000002,4.410636
1128.9,2797.3,2.8738,6.0102,0.5,1963.1000000000001,4.442
1128.9,2797.3,2.8738,6.0102,0.51,1979.784,4.473364
1128.9,2797.3,2.8738,6.0102,0.52,1996.4680000000003,4.504728
1128.9,2797.3,2.8738,6.0102,0.53,2013.152,4.536092
1128.9,2797.3,2.8738,6.0102,0.54,2029.8360000000002,4.567456
1128.9,2797.3,2.8738,6.0102,0.55,2046.5200000000002,4.59882
1128.9,2797.3,2.8738,6.0102,0.56,2063.204,4.630184
1128.9,2797.3,2.8738,6.0102,0.5700000000000001,2079.8880000000004,4.661548000000001
1128.9,2797.3,2.8738,6.0102,0.58,2096.572,4.692912
1128.9,2797.3,2.8738,6.0102,0.59,2113.2560000000003,4.724276
1128.9,2797.3,2.8738,6.0102,0.6,2129.94,4.75564
1128.9,2797.3,2.8738,6.0102,0.61,2146.6240000000003,4.787004
1128.9,2797.3,2.8738,6.0102,0.62,2163.308,4.818368
1128.9,2797.3,2.8738,6.0102,0.63,2179.992,4.849732
1128.9,2797.3,2.8738,6.0102,0.64,2196.6760000000004,4.881096
1128.9,2797.3,2.8738,6.0102,0.65,2213.36,4.91246
1128.9,2797.3,2.8738,6.0102,0.66,2230.044,4.943824
1128.9,2797.3,2.8738,6.0102,0.67,2246.728,4.975188
1128.9,2797.3,2.8738,6.0102,0.68,2263.4120000000003,5.006552000000001
1128.9,2797.3,2.8738,6.0102,0.6900000000000001,2280.0960000000005,5.037916000000001
1128.9,2797.3,2.8738,6.0102,0.7000000000000001,2296.78,5.069280000000001
1128.9,2797.3,2.8738,6.0102,0.71,2313.464,5.100644
1128.9,2797.3,2.8738,6.0102,0.72,2330.148,5.132008
1128.9,2797.3,2.8738,6.0102,0.73,2346.8320000000003,5.163372000000001
1128.9,2797.3,2.8738,6.0102,0.74,2363.516,5.194736000000001
1128.9,2797.3,2.8738,6.0102,0.75,2380.2000000000003,5.226100000000001
1128.9,2797.3,2.8738,6.0102,0.76,2396.884,5.257464000000001
1128.9,2797.3,2.8738,6.0102,0.77,2413.568,5.2888280000000005
1128.9,2797.3,2.8738,6.0102,0.78,2430.2520000000004,5.3201920000000005
1128.9,2797.3,2.8738,6.0102,0.79,2446.936,5.351556
1128.9,2797.3,2.8738,6.0102,0.8,2463.6200000000003,5.38292
1128.9,2797.3,2.8738,6.0102,0.81,2480.304,5.414284
1128.9,2797.3,2.8738,6.0102,0.8200000000000001,2496.9880000000003,5.445648
1128.9,2797.3,2.8738,6.0102,0.8300000000000001,2513.6720000000005,5.477012
1128.9,2797.3,2.8738,6.0102,0.84,2530.356,5.508376
1128.9,2797.3,2.8738,6.0102,0.85,2547.04,5.53974
1128.9,2797.3,2.8738,6.0102,0.86,2563.724,5.571104
1128.9,2797.3,2.8738,6.0102,0.87,2580.4080000000004,5.602468
1128.9,2797.3,2.8738,6.0102,0.88,2597.092,5.633832
1128.9,2797.3,2.8738,6.0102,0.89,2613.7760000000003,5.665196
1128.9,2797.3,2.8738,6.0102,0.9,2630.46,5.69656
1128.9,2797.3,2.8738,6.0102,0.91,2647.1440000000002,5.727924
1128.9,2797.3,2.8738,6.0102,0.92,2663.8280000000004,5.759288
1128.9,2797.3,2.8738,6.0102,0.93,2680.512,5.790652000000001
1128.9,2797.3,2.8738,6.0102,0.9400000000000001,2697.1960000000004,5.8220160000000005
1128.9,2797.3,2.8738,6.0102,0.9500000000000001,2713.88,5.8533800000000005
1128.9,2797.3,2.8738,6.0102,0.96,2730.5640000000003,5.8847439999999995
1128.9,2797.3,2.8738,6.0102,0.97,2747.248,5.9161079999999995
1128.9,2797.3,2.8738,6.0102,0.98,2763.9320000000002,5.947472
1128.9,2797.3,2.8738,6.0102,0.99,2780.616,5.978836
1135.5,2796.5,2.8859,6.0009,0.0,1135.5,2.8859
1135.5,2796.5,2.8859,6.0009,0.01,1152.11,2.9170499999999997
1135.5,2796.5,2.8859,6.0009,0.02,1168.72,2.9482
1135.5,2796.5,2.8859,6.0009,0.03,1185.33,2.9793499999999997
1135.5,2796.5,2.8859,6.0009,0.04,1201.94,3.0105
1135.5,2796.5,2.8859,6.0009,0.05,1218.55,3.0416499999999997
1135.5,2796.5,2.8859,6.0009,0.06,1235.16,3.0728
1135.5,2796.5,2.8859,6.0009,0.07,1251.77,3.1039499999999998
1135.5,2796.5,2.8859,6.0009,0.08,1268.38,3.1351
1135.5,2796.5,2.8859,6.0009,0.09,1284.99,3.16625
1135.5,2796.5,2.8859,6.0009,0.1,1301.6,3.1974
1135.5,2796.5,2.8859,6.0009,0.11,1318.21,3.22855
1135.5,2796.5,2.8859,6.0009,0.12,1334.82,3.2597
1135.5,2796.5,2.8859,6.0009,0.13,1351.43,3.29085
1135.5,2796.5,2.8859,6.0009,0.14,1368.04,3.322
1135.5,2796.5,2.8859,6.0009,0.15,1384.65,3.35315
1135.5,2796.5,2.8859,6.0009,0.16,1401.26,3.3842999999999996
1135.5,2796.5,2.8859,6.0009,0.17,1417.87,3.41545
1135.5,2796.5,2.8859,6.0009,0.18,1434.48,3.4466
1135.5,2796.5,2.8859,6.0009,0.19,1451.0900000000001,3.47775
1135.5,2796.5,2.8859,6.0009,0.2,1467.7,3.5088999999999997
1135.5,2796.5,2.8859,6.0009,0.21,1484.31,3.54005
1135.5,2796.5,2.8859,6.0009,0.22,1500.92,3.5711999999999997
1135.5,2796.5,2.8859,6.0009,0.23,1517.53,3.60235
1135.5,2796.5,2.8859,6.0009,0.24,1534.1399999999999,3.6334999999999997
1135.5,2796.5,2.8859,6.0009,0.25,1550.75,3.66465
1135.5,2796.5,2.8859,6.0009,0.26,1567.3600000000001,3.6957999999999998
1135.5,2796.5,2.8859,6.0009,0.27,1583.97,3.72695
1135.5,2796.5,2.8859,6.0009,0.28,1600.58,3.7580999999999998
1135.5,2796.5,2.8859,6.0009,0.29,1617.19,3.78925
1135.5,2796.5,2.8859,6.0009,0.3,1633.8,3.8204
1135.5,2796.5,2.8859,6.0009,0.31,1650.4099999999999,3.8515499999999996
1135.5,2796.5,2.8859,6.0009,0.32,1667.02,3.8827
1135.5,2796.5,2.8859,6.0009,0.33,1683.63,3.91385
1135.5,2796.5,2.8859,6.0009,0.34,1700.24,3.945
1135.5,2796.5,2.8859,6.0009,0.35000000000000003,1716.85,3.9761499999999996
1135.5,2796.5,2.8859,6.0009,0.36,1733.46,4.0073
1135.5,2796.5,2.8859,6.0009,0.37,1750.07,4.03845
1135.5,2796.5,2.8859,6.0009,0.38,1766.68,4.069599999999999
1135.5,2796.5,2.8859,6.0009,0.39,1783.29,4.10075
1135.5,2796.5,2.8859,6.0009,0.4,1799.9,4.1319
1135.5,2796.5,2.8859,6.0009,0.41000000000000003,1816.5100000000002,4.16305
1135.5,2796.5,2.8859,6.0009,0.42,1833.12,4.1941999999999995
1135.5,2796.5,2.8859,6.0009,0.43,1849.73,4.22535
1135.5,2796.5,2.8859,6.0009,0.44,1866.3400000000001,4.2565
1135.5,2796.5,2.8859,6.0009,0.45,1882.95,4.287649999999999
1135.5,2796.5,2.8859,6.0009,0.46,1899.56,4.3187999999999995
1135.5,2796.5,2.8859,6.0009,0.47000000000000003,1916.17,4.34995
1135.5,2796.5,2.8859,6.0009,0.48,1932.78,4.3811
1135.5,2796.5,2.8859,6.0009,0.49,1949.3899999999999,4.41225
1135.5,2796.5,2.8859,6.0009,0.5,1966.0,4.4434
1135.5,2796.5,2.8859,6.0009,0.51,1982.6100000000001,4.47455
1135.5,2796.5,2.8859,6.0009,0.52,1999.22,4.5057
1135.5,2796.5,2.8859,6.0009,0.53,2015.83,4.536849999999999
1135.5,2796.5,2.8859,6.0009,0.54,2032.44,4.568
1135.5,2796.5,2.8859,6.0009,0.55,2049.05,4.59915
1135.5,2796.5,2.8859,6.0009,0.56,2065.66,4.6303
1135.5,2796.5,2.8859,6.0009,0.5700000000000001,2082.27,4.66145
1135.5,2796.5,2.8859,6.0009,0.58,2098.88,4.6926
1135.5,2796.5,2.8859,6.0009,0.59,2115.49,4.72375
1135.5,2796.5,2.8859,6.0009,0.6,2132.1,4.754899999999999
1135.5,2796.5,2.8859,6.0009,0.61,2148.71,4.7860499999999995
1135.5,2796.5,2.8859,6.0009,0.62,2165.3199999999997,4.8172
1135.5,2796.5,2.8859,6.0009,0.63,2181.9300000000003,4.84835
1135.5,2796.5,2.8859,6.0009,0.64,2198.54,4.8795
1135.5,2796.5,2.8859,6.0009,0.65,2215.15,4.91065
1135.5,2796.5,2.8859,6.0009,0.66,2231.76,4.9418
1135.5,2796.5,2.8859,6.0009,0.67,2248.37,4.97295
1135.5,2796.5,2.8859,6.0009,0.68,2264.98,5.004099999999999
1135.5,2796.5,2.8859,6.0009,0.6900000000000001,2281.59,5.03525
1135.5,2796.5,2.8859,6.0009,0.7000000000000001,2298.2,5.0664
1135.5,2796.5,2.8859,6.0009,0.71,2314.81,5.09755
1135.5,2796.5,2.8859,6.0009,0.72,2331.42,5.1287
1135.5,2796.5,2.8859,6.0009,0.73,2348.0299999999997,5.15985
1135.5,2796.5,2.8859,6.0009,0.74,2364.64,5.191
1135.5,2796.5,2.8859,6.0009,0.75,2381.25,5.222149999999999
1135.5,2796.5,2.8859,6.0009,0.76,2397.86,5.253299999999999
1135.5,2796.5,2.8859,6.0009,0.77,2414.4700000000003,5.28445
1135.5,2796.5,2.8859,6.0009,0.78,2431.08,5.3156
1135.5,2796.5,2.8859,6.0009,0.79,2447.69,5.34675
1135.5,2796.5,2.8859,6.0009,0.8,2464.3,5.3779
1135.5,2796.5,2.8859,6.0009,0.81,2480.91,5.40905
1135.5,2796.5,2.8859,6.0009,0.8200000000000001,2497.5200000000004,5.4402
1135.5,2796.5,2.8859,6.0009,0.8300000000000001,2514.13,5.47135
1135.5,2796.5,2.8859,6.0009,0.84,2530.74,5.5024999999999995
1135.5,2796.5,2.8859,6.0009,0.85,2547.35,5.53365
1135.5,2796.5,2.8859,6.0009,0.86,2563.96,5.5648
1135.5,2796.5,2.8859,6.0009,0.87,2580.5699999999997,5.59595
1135.5,2796.5,2.8859,6.0009,0.88,2597.1800000000003,5.6270999999999995
1135.5,2796.5,2.8859,6.0009,0.89,2613.79,5.65825
1135.5,2796.5,2.8859,6.0009,0.9,2630.4,5.689399999999999
1135.5,2796.5,2.8859,6.0009,0.91,2647.01,5.720549999999999
1135.5,2796.5,2.8859,6.0009,0.92,2663.62,5.7517
1135.5,2796.5,2.8859,6.0009,0.93,2680.23,5.78285
1135.5,2796.5,2.8859,6.0009,0.9400000000000001,2696.84,5.814
1135.5,2796.5,2.8859,6.0009,0.9500000000000001,2713.45,5.84515
1135.5,2796.5,2.8859,6.0009,0.96,2730.06,5.8763
1135.5,2796.5,2.8859,6.0009,0.97,2746.67,5.907449999999999
1135.5,2796.5,2.8859,6.0009,0.98,2763.2799999999997,5.938599999999999
1135.5,2796.5,2.8859,6.0009,0.99,2779.89,5.9697499999999994
1141.9,2795.8,2.8978,5.9917,0.0,1141.9,2.8978
1141.9,2795.8,2.8978,5.9917,0.01,1158.439,2.928739
1141.9,2795.8,2.8978,5.9917,0.02,1174.978,2.9596780000000003
1141.9,2795.8,2.8978,5.9917,0.03,1191.517,2.9906170000000003
1141.9,2795.8,2.8978,5.9917,0.04,1208.056,3.0215560000000004
1141.9,2795.8,2.8978,5.9917,0.05,1224.595,3.052495
1141.9,2795.8,2.8978,5.9917,0.06,1241.134,3.083434
1141.9,2795.8,2.8978,5.9917,0.07,1257.673,3.114373
1141.9,2795.8,2.8978,5.9917,0.08,1274.212,3.145312
1141.9,2795.8,2.8978,5.9917,0.09,1290.7510000000002,3.176251
1141.9,2795.8,2.8978,5.9917,0.1,1307.2900000000002,3.20719
1141.9,2795.8,2.8978,5.9917,0.11,1323.8290000000002,3.2381290000000003
1141.9,2795.8,2.8978,5.9917,0.12,1340.3680000000002,3.269068
1141.9,2795.8,2.8978,5.9917,0.13,1356.9070000000002,3.300007
1141.9,2795.8,2.8978,5.9917,0.14,1373.4460000000001,3.330946
1141.9,2795.8,2.8978,5.9917,0.15,1389.9850000000001,3.361885
1141.9,2795.8,2.8978,5.9917,0.16,1406.5240000000001,3.392824
1141.9,2795.8,2.8978,5.9917,0.17,1423.063,3.423763
1141.9,2795.8,2.8978,5.9917,0.18,1439.602,3.454702
1141.9,2795.8,2.8978,5.9917,0.19,1456.141,3.485641
1141.9,2795.8,2.8978,5.9917,0.2,1472.68,3.5165800000000003
1141.9,2795.8,2.8978,5.9917,0.21,1489.219,3.5475190000000003
1141.9,2795.8,2.8978,5.9917,0.22,1505.758,3.578458
1141.9,2795.8,2.8978,5.9917,0.23,1522.297,3.609397
1141.9,2795.8,2.8978,5.9917,0.24,1538.8360000000002,3.640336
1141.9,2795.8,2.8978,5.9917,0.25,1555.375,3.671275
1141.9,2795.8,2.8978,5.9917,0.26,1571.9140000000002,3.702214
1141.9,2795.8,2.8978,5.9917,0.27,1588.4530000000002,3.733153
1141.9,2795.8,2.8978,5.9917,0.28,1604.9920000000002,3.764092
1141.9,2795.8,2.8978,5.9917,0.29,1621.531,3.795031
1141.9,2795.8,2.8978,5.9917,0.3,1638.0700000000002,3.82597
1141.9,2795.8,2.8978,5.9917,0.31,1654.6090000000002,3.856909
1141.9,2795.8,2.8978,5.9917,0.32,1671.1480000000001,3.887848
1141.9,2795.8,2.8978,5.9917,0.33,1687.6870000000001,3.918787
1141.9,2795.8,2.8978,5.9917,0.34,1704.226,3.949726
1141.9,2795.8,2.8978,5.9917,0.35000000000000003,1720.7650000000003,3.980665
1141.9,2795.8,2.8978,5.9917,0.36,1737.304,4.011604
1141.9,2795.8,2.8978,5.9917,0.37,1753.843,4.042543
1141.9,2795.8,2.8978,5.9917,0.38,1770.382,4.073482
1141.9,2795.8,2.8978,5.9917,0.39,1786.9210000000003,4.104421
1141.9,2795.8,2.8978,5.9917,0.4,1803.46,4.13536
1141.9,2795.8,2.8978,5.9917,0.41000000000000003,1819.9990000000003,4.166299
1141.9,2795.8,2.8978,5.9917,0.42,1836.538,4.1972380000000005
1141.9,2795.8,2.8978,5.9917,0.43,1853.0770000000002,4.2281770000000005
1141.9,2795.8,2.8978,5.9917,0.44,1869.616,4.259116
1141.9,2795.8,2.8978,5.9917,0.45,1886.1550000000002,4.290055
1141.9,2795.8,2.8978,5.9917,0.46,1902.6940000000002,4.320994
1141.9,2795.8,2.8978,5.9917,0.47000000000000003,1919.2330000000002,4.351933
1141.9,2795.8,2.8978,5.9917,0.48,1935.7720000000002,4.382872
1141.9,2795.8,2.8978,5.9917,0.49,1952.3110000000001,4.413811
1141.9,2795.8,2.8978,5.9917,0.5,1968.8500000000001,4.44475
1141.9,2795.8,2.8978,5.9917,0.51,1985.3890000000001,4.475689
1141.9,2795.8,2.8978,5.9917,0.52,2001.928,4.506628
1141.9,2795.8,2.8978,5.9917,0.53,2018.467,4.537567
1141.9,2795.8,2.8978,5.9917,0.54,2035.0060000000003,4.568506
1141.9,2795.8,2.8978,5.9917,0.55,2051.545,4.599445
1141.9,2795.8,2.8978,5.9917,0.56,2068.0840000000003,4.630384
1141.9,2795.8,2.8978,5.9917,0.5700000000000001,2084.6230000000005,4.661323
1141.9,2795.8,2.8978,5.9917,0.58,2101.1620000000003,4.6922619999999995
1141.9,2795.8,2.8978,5.9917,0.59,2117.701,4.7232009999999995
1141.9,2795.8,2.8978,5.9917,0.6,2134.2400000000002,4.75414
1141.9,2795.8,2.8978,5.9917,0.61,2150.779,4.785079
1141.9,2795.8,2.8978,5.9917,0.62,2167.318,4.816018
1141.9,2795.8,2.8978,5.9917,0.63,2183.857,4.846957
1141.9,2795.8,2.8978,5.9917,0.64,2200.396,4.877896
1141.9,2795.8,2.8978,5.9917,0.65,2216.9350000000004,4.908835
1141.9,2795.8,2.8978,5.9917,0.66,2233.474,4.939774
1141.9,2795.8,2.8978,5.9917,0.67,2250.013,4.970713
1141.9,2795.8,2.8978,5.9917,0.68,2266.552,5.001652
1141.9,2795.8,2.8978,5.9917,0.6900000000000001,2283.0910000000003,5.032591
1141.9,2795.8,2.8978,5.9917,0.7000000000000001,2299.63,5.06353
1141.9,2795.8,2.8978,5.9917,0.71,2316.169,5.094469
1141.9,2795.8,2.8978,5.9917,0.72,2332.708,5.125408
1141.9,2795.8,2.8978,5.9917,0.73,2349.2470000000003,5.156347
1141.9,2795.8,2.8978,5.9917,0.74,2365.786,5.187286
1141.9,2795.8,2.8978,5.9917,0.75,2382.3250000000003,5.218225
1141.9,2795.8,2.8978,5.9917,0.76,2398.8640000000005,5.249164
1141.9,2795.8,2.8978,5.9917,0.77,2415.4030000000002,5.280103
1141.9,2795.8,2.8978,5.9917,0.78,2431.942,5.3110420000000005
1141.9,2795.8,2.8978,5.9917,0.79,2448.481,5.3419810000000005
1141.9,2795.8,2.8978,5.9917,0.8,2465.0200000000004,5.372920000000001
1141.9,2795.8,2.8978,5.9917,0.81,2481.559,5.403859000000001
1141.9,2795.8,2.8978,5.9917,0.8200000000000001,2498.098,5.434798000000001
1141.9,2795.8,2.8978,5.9917,0.8300000000000001,2514.637,5.465737000000001
1141.9,2795.8,2.8978,5.9917,0.84,2531.1760000000004,5.496676
1141.9,2795.8,2.8978,5.9917,0.85,2547.715,5.527615
1141.9,2795.8,2.8978,5.9917,0.86,2564.254,5.558554
1141.9,2795.8,2.8978,5.9917,0.87,2580.793,5.589493
1141.9,2795.8,2.8978,5.9917,0.88,2597.3320000000003,5.620431999999999
1141.9,2795.8,2.8978,5.9917,0.89,2613.871,5.651370999999999
1141.9,2795.8,2.8978,5.9917,0.9,2630.4100000000003,5.682309999999999
1141.9,2795.8,2.8978,5.9917,0.91,2646.9490000000005,5.713248999999999
1141.9,2795.8,2.8978,5.9917,0.92,2663.4880000000003,5.744187999999999
1141.9,2795.8,2.8978,5.9917,0.93,2680.027,5.7751269999999995
1141.9,2795.8,2.8978,5.9917,0.9400000000000001,2696.5660000000003,5.8060659999999995
1141.9,2795.8,2.8978,5.9917,0.9500000000000001,2713.1050000000005,5.8370049999999996
1141.9,2795.8,2.8978,5.9917,0.96,2729.6440000000002,5.867944
1141.9,2795.8,2.8978,5.9917,0.97,2746.183,5.898883
1141.9,2795.8,2.8978,5.9917,0.98,2762.722,5.929822
1141.9,2795.8,2.8978,5.9917,0.99,2779.2610000000004,5.960761
1148.3,2795.0,2.9095,5.9826,0.0,1148.3,2.9095
1148.3,2795.0,2.9095,5.9826,0.01,1164.767,2.940231
1148.3,2795.0,2.9095,5.9826,0.02,1181.234,2.970962
1148.3,2795.0,2.9095,5.9826,0.03,1197.701,3.001693
1148.3,2795.0,2.9095,5.9826,0.04,1214.168,3.032424
1148.3,2795.0,2.9095,5.9826,0.05,1230.635,3.063155
1148.3,2795.0,2.9095,5.9826,0.06,1247.1019999999999,3.093886
1148.3,2795.0,2.9095,5.9826,0.07,1263.569,3.1246169999999998
1148.3,2795.0,2.9095,5.9826,0.08,1280.036,3.155348
1148.3,2795.0,2.9095,5.9826,0.09,1296.503,3.186079
1148.3,2795.0,2.9095,5.9826,0.1,1312.97,3.2168099999999997
1148.3,2795.0,2.9095,5.9826,0.11,1329.437,3.247541
1148.3,2795.0,2.9095,5.9826,0.12,1345.904,3.278272
1148.3,2795.0,2.9095,5.9826,0.13,1362.371,3.309003
1148.3,2795.0,2.9095,5.9826,0.14,1378.838,3.339734
1148.3,2795.0,2.9095,5.9826,0.15,1395.3049999999998,3.370465
1148.3,2795.0,2.9095,5.9826,0.16,1411.772,3.401196
1148.3,2795.0,2.9095,5.9826,0.17,1428.239,3.431927
1148.3,2795.0,2.9095,5.9826,0.18,1444.706,3.462658
1148.3,2795.0,2.9095,5.9826,0.19,1461.173,3.493389
1148.3,2795.0,2.9095,5.9826,0.2,1477.6399999999999,3.52412
1148.3,2795.0,2.9095,5.9826,0.21,1494.107,3.5548509999999998
1148.3,2795.0,2.9095,5.9826,0.22,1510.574,3.585582
1148.3,2795.0,2.9095,5.9826,0.23,1527.041,3.616313
1148.3,2795.0,2.9095,5.9826,0.24,1543.5079999999998,3.6470439999999997
1148.3,2795.0,2.9095,5.9826,0.25,1559.975,3.677775
1148.3,2795.0,2.9095,5.9826,0.26,1576.442,3.708506
1148.3,2795.0,2.9095,5.9826,0.27,1592.909,3.739237
1148.3,2795.0,2.9095,5.9826,0.28,1609.376,3.769968
1148.3,2795.0,2.9095,5.9826,0.29,1625.8429999999998,3.800699
1148.3,2795.0,2.9095,5.9826,0.3,1642.31,3.83143
1148.3,2795.0,2.9095,5.9826,0.31,1658.777,3.862161
1148.3,2795.0,2.9095,5.9826,0.32,1675.2440000000001,3.892892
1148.3,2795.0,2.9095,5.9826,0.33,1691.711,3.923623
1148.3,2795.0,2.9095,5.9826,0.34,1708.1779999999999,3.954354
1148.3,2795.0,2.9095,5.9826,0.35000000000000003,1724.645,3.9850849999999998
1148.3,2795.0,2.9095,5.9826,0.36,1741.112,4.015816
1148.3,2795.0,2.9095,5.9826,0.37,1757.579,4.046547
1148.3,2795.0,2.9095,5.9826,0.38,1774.0459999999998,4.077278
1148.3,2795.0,2.9095,5.9826,0.39,1790.513,4.108009
1148.3,2795.0,2.9095,5.9826,0.4,1806.98,4.13874
1148.3,2795.0,2.9095,5.9826,0.41000000000000003,1823.4470000000001,4.169471
1148.3,2795.0,2.9095,5.9826,0.42,1839.914,4.200202
1148.3,2795.0,2.9095,5.9826,0.43,1856.3809999999999,4.230933
1148.3,2795.0,2.9095,5.9826,0.44,1872.848,4.261664
1148.3,2795.0,2.9095,5.9826,0.45,1889.315,4.292395
1148.3,2795.0,2.9095,5.9826,0.46,1905.7820000000002,4.323126
1148.3,2795.0,2.9095,5.9826,0.47000000000000003,1922.249,4.353857
1148.3,2795.0,2.9095,5.9826,0.48,1938.716,4.384588
1148.3,2795.0,2.9095,5.9826,0.49,1955.183,4.415319
1148.3,2795.0,2.9095,5.9826,0.5,1971.65,4.44605
1148.3,2795.0,2.9095,5.9826,0.51,1988.117,4.476781
1148.3,2795.0,2.9095,5.9826,0.52,2004.584,4.507512
1148.3,2795.0,2.9095,5.9826,0.53,2021.051,4.538243
1148.3,2795.0,2.9095,5.9826,0.54,2037.518,4.568974
1148.3,2795.0,2.9095,5.9826,0.55,2053.985,4.599705
1148.3,2795.0,2.9095,5.9826,0.56,2070.452,4.6304359999999996
1148.3,2795.0,2.9095,5.9826,0.5700000000000001,2086.919,4.661167
1148.3,2795.0,2.9095,5.9826,0.58,2103.386,4.691898
1148.3,2795.0,2.9095,5.9826,0.59,2119.853,4.7226289999999995
1148.3,2795.0,2.9095,5.9826,0.6,2136.3199999999997,4.75336
1148.3,2795.0,2.9095,5.9826,0.61,2152.787,4.784091
1148.3,2795.0,2.9095,5.9826,0.62,2169.254,4.8148219999999995
1148.3,2795.0,2.9095,5.9826,0.63,2185.721,4.845553
1148.3,2795.0,2.9095,5.9826,0.64,2202.188,4.876284
1148.3,2795.0,2.9095,5.9826,0.65,2218.6549999999997,4.9070149999999995
1148.3,2795.0,2.9095,5.9826,0.66,2235.1220000000003,4.937746
1148.3,2795.0,2.9095,5.9826,0.67,2251.589,4.968477
1148.3,2795.0,2.9095,5.9826,0.68,2268.056,4.999207999999999
1148.3,2795.0,2.9095,5.9826,0.6900000000000001,2284.523,5.029939000000001
1148.3,2795.0,2.9095,5.9826,0.7000000000000001,2300.99,5.06067
1148.3,2795.0,2.9095,5.9826,0.71,2317.457,5.091400999999999
1148.3,2795.0,2.9095,5.9826,0.72,2333.924,5.122132
1148.3,2795.0,2.9095,5.9826,0.73,2350.3909999999996,5.152863
1148.3,2795.0,2.9095,5.9826,0.74,2366.858,5.183593999999999
1148.3,2795.0,2.9095,5.9826,0.75,2383.325,5.214325
1148.3,2795.0,2.9095,5.9826,0.76,2399.792,5.245056
1148.3,2795.0,2.9095,5.9826,0.77,2416.259,5.275786999999999
1148.3,2795.0,2.9095,5.9826,0.78,2432.726,5.306518
1148.3,2795.0,2.9095,5.9826,0.79,2449.193,5.337249
1148.3,2795.0,2.9095,5.9826,0.8,2465.66,5.367979999999999
1148.3,2795.0,2.9095,5.9826,0.81,2482.1270000000004,5.3987110000000005
1148.3,2795.0,2.9095,5.9826,0.8200000000000001,2498.594,5.429442
1148.3,2795.0,2.9095,5.9826,0.8300000000000001,2515.061,5.460173
1148.3,2795.0,2.9095,5.9826,0.84,2531.5280000000002,5.490904
1148.3,2795.0,2.9095,5.9826,0.85,2547.995,5.521635
1148.3,2795.0,2.9095,5.9826,0.86,2564.462,5.552365999999999
1148.3,2795.0,2.9095,5.9826,0.87,2580.929,5.5830969999999995
1148.3,2795.0,2.9095,5.9826,0.88,2597.3959999999997,5.613828
1148.3,2795.0,2.9095,5.9826,0.89,2613.8630000000003,5.644558999999999
1148.3,2795.0,2.9095,5.9826,0.9,2630.33,5.67529
1148.3,2795.0,2.9095,5.9826,0.91,2646.797,5.706021
1148.3,2795.0,2.9095,5.9826,0.92,2663.264,5.736751999999999
1148.3,2795.0,2.9095,5.9826,0.93,2679.7309999999998,5.767483
1148.3,2795.0,2.9095,5.9826,0.9400000000000001,2696.1980000000003,5.798214
1148.3,2795.0,2.9095,5.9826,0.9500000000000001,2712.665,5.828945
1148.3,2795.0,2.9095,5.9826,0.96,2729.1319999999996,5.859675999999999
1148.3,2795.0,2.9095,5.9826,0.97,2745.599,5.890407
1148.3,2795.0,2.9095,5.9826,0.98,2762.066,5.921137999999999
1148.3,2795.0,2.9095,5.9826,0.99,2778.533,5.951869
1154.6,2794.2,2.921,5.9737,0.0,1154.6,2.921
1154.6,2794.2,2.921,5.9737,0.01,1170.9959999999999,2.951527
1154.6,2794.2,2.921,5.9737,0.02,1187.3919999999998,2.9820539999999998
1154.6,2794.2,2.921,5.9737,0.03,1203.788,3.012581
1154.6,2794.2,2.921,5.9737,0.04,1220.184,3.0431079999999997
1154.6,2794.2,2.921,5.9737,0.05,1236.58,3.073635
1154.6,2794.2,2.921,5.9737,0.06,1252.9759999999999,3.1041619999999996
1154.6,2794.2,2.921,5.9737,0.07,1269.3719999999998,3.134689
1154.6,2794.2,2.921,5.9737,0.08,1285.768,3.165216
1154.6,2794.2,2.921,5.9737,0.09,1302.164,3.195743
1154.6,2794.2,2.921,5.9737,0.1,1318.56,3.22627
1154.6,2794.2,2.921,5.9737,0.11,1334.956,3.2567969999999997
1154.6,2794.2,2.921,5.9737,0.12,1351.3519999999999,3.287324
1154.6,2794.2,2.921,5.9737,0.13,1367.7479999999998,3.317851
1154.6,2794.2,2.921,5.9737,0.14,1384.144,3.348378
1154.6,2794.2,2.921,5.9737,0.15,1400.54,3.3789049999999996
1154.6,2794.2,2.921,5.9737,0.16,1416.936,3.409432
1154.6,2794.2,2.921,5.9737,0.17,1433.3319999999999,3.439959
1154.6,2794.2,2.921,5.9737,0.18,1449.7279999999998,3.4704859999999997
1154.6,2794.2,2.921,5.9737,0.19,1466.1239999999998,3.501013
1154.6,2794.2,2.921,5.9737,0.2,1482.52,3.5315399999999997
1154.6,2794.2,2.921,5.9737,0.21,1498.916,3.562067
